id,occupation,gender,fame,birthyear
24838,creator,female,star,C
12804,politics,male,star,D
34806,performer,female,star,D
34526,sports,male,star,B
11514,politics,male,star,E
33490,sports,male,star,B
10363,sports,male,star,B
21030,performer,female,star,C
1290,politics,female,star,E
30319,performer,female,star,C
8675,sports,male,star,E
237,sports,male,star,B
15005,sports,male,star,D
35082,performer,female,star,C
14632,sports,male,star,B
45483,politics,male,star,E
46118,politics,female,star,E
9498,sports,male,star,B
1897,performer,male,star,C
31705,sports,male,star,B
19451,sports,male,star,C
44247,sports,male,star,B
19337,performer,male,star,C
26665,sports,male,star,B
7929,sports,male,star,B
5520,politics,male,star,D
3746,sports,male,star,B
6862,sports,male,star,B
172,creator,male,star,D
47380,sports,female,star,B
25647,sports,female,star,B
10964,sports,male,star,B
41601,sports,male,star,C
1408,performer,male,star,C
39059,science,male,star,C
19905,performer,female,star,B
15668,sports,male,star,C
39243,creator,female,star,C
31336,sports,male,star,C
25069,performer,female,star,C
27022,sports,male,star,C
43285,sports,male,star,D
8175,sports,male,star,B
2602,performer,female,star,C
32668,creator,male,star,D
9780,politics,female,star,D
42153,sports,male,star,B
1158,creator,male,star,C
19149,sports,female,star,B
37579,sports,female,star,C
32796,sports,male,star,B
43639,sports,male,star,B
20100,sports,male,star,B
39248,sports,male,star,B
8508,politics,female,star,D
26031,sports,male,star,C
19391,creator,female,star,C
41065,sports,male,star,B
19994,sports,male,star,E
43944,sports,male,star,C
19631,performer,male,star,C
18614,sports,female,star,B
21483,sports,male,star,B
12382,sports,male,star,E
9686,sports,male,star,B
10021,sports,male,star,B
18002,sports,male,star,D
40572,sports,male,star,B
4622,sports,nonbinary,star,B
47078,sports,male,star,B
6917,creator,female,star,C
28117,politics,male,star,D
37421,sports,male,star,B
44811,sports,male,star,D
33707,creator,male,star,A
35266,performer,female,star,B
20168,sports,male,star,C
10362,performer,female,star,C
17390,sports,male,star,B
8808,performer,female,star,C
12998,sports,male,star,C
29613,sports,male,star,B
43545,sports,male,star,B
4234,professional,male,star,B
47718,creator,male,star,D
26104,politics,male,star,C
28741,politics,male,star,D
12202,sports,male,star,C
23503,sports,male,star,C
37612,performer,female,star,D
41885,professional,male,star,D
44770,sports,male,star,B
22133,performer,female,star,B
18191,performer,female,star,C
36279,sports,female,star,C
23279,sports,male,star,B
22099,sports,male,star,B
28957,creator,male,star,B
6096,sports,male,star,B
13325,performer,female,star,B
7791,sports,male,star,B
44713,creator,male,star,C
47796,science,male,star,E
25755,politics,male,star,C
39215,sports,male,star,B
9416,sports,male,star,C
12355,sports,male,star,B
415,sports,male,star,B
45420,performer,male,star,D
26846,creator,male,star,C
34386,sports,male,star,D
35468,science,female,star,E
18413,sports,male,star,B
35010,performer,male,star,D
2446,creator,female,star,D
3009,creator,male,star,D
29820,sports,male,star,B
16320,creator,male,star,C
803,sports,male,star,B
24891,performer,male,star,C
34066,professional,female,star,D
40542,sports,male,star,B
21852,sports,male,star,B
33929,sports,male,star,B
15264,sports,female,star,B
37574,performer,male,star,C
29450,sports,male,star,C
24221,performer,female,star,C
27102,sports,male,star,B
41249,sports,male,star,B
45424,performer,male,star,E
26223,performer,male,star,D
36258,sports,male,star,B
25645,sports,male,star,D
44801,sports,male,star,B
38331,creator,male,star,C
3894,sports,male,star,C
43098,creator,male,star,C
32833,politics,male,star,D
3361,sports,male,star,B
1121,sports,male,star,B
35360,sports,male,star,B
10170,performer,female,star,E
7308,sports,male,star,C
13794,performer,female,star,D
8548,politics,male,star,D
4857,politics,male,star,E
34927,creator,male,star,E
401,sports,male,star,B
18087,sports,male,star,B
13478,sports,male,star,C
26623,politics,female,star,B
28307,performer,female,star,C
17790,performer,male,star,C
4923,sports,male,star,B
16464,performer,male,star,C
26678,performer,male,star,E
8051,sports,female,star,C
25499,sports,male,star,B
27985,sports,male,star,D
2236,sports,male,star,C
8728,sports,male,star,B
8246,sports,female,star,B
2127,sports,male,star,B
35835,sports,male,star,B
21544,sports,male,star,B
30647,sports,male,star,B
37306,sports,female,star,B
22836,sports,male,star,B
43608,sports,male,star,C
11897,sports,female,star,B
43340,performer,male,star,D
40409,sports,male,star,B
47098,politics,male,star,D
44500,sports,male,star,C
39558,creator,male,star,D
47286,sports,male,star,B
43091,sports,male,star,B
9816,performer,female,star,D
21962,sports,female,star,C
40569,science,male,star,E
34383,sports,male,star,C
10241,sports,male,star,C
31487,performer,female,star,C
17876,politics,male,star,E
32562,sports,male,star,B
15666,professional,female,star,E
26150,sports,male,star,B
6580,creator,female,star,D
26039,performer,female,star,D
9551,politics,male,star,C
1777,sports,male,star,B
27304,sports,female,star,C
10711,sports,female,star,B
21345,science,male,star,E
11760,sports,male,star,B
44723,sports,male,star,B
39194,sports,male,star,C
24490,performer,male,star,C
26524,sports,male,star,B
36434,creator,female,star,D
284,sports,male,star,B
34465,sports,male,star,C
35786,sports,male,star,C
30794,performer,female,star,B
32206,sports,male,star,B
10353,sports,male,star,C
17016,sports,male,star,B
20336,creator,female,star,C
3149,sports,male,star,B
21165,sports,male,star,C
19246,sports,male,star,B
20463,sports,male,star,B
16978,sports,male,star,C
22582,politics,male,star,B
7336,creator,male,star,B
43225,sports,male,star,B
41743,performer,male,star,B
6496,creator,male,star,C
29632,creator,male,star,D
19030,sports,male,star,B
763,politics,male,star,D
42635,sports,male,star,C
46060,sports,female,star,B
22123,creator,male,star,D
38596,performer,male,star,B
31026,creator,male,star,D
1821,sports,male,star,B
11542,sports,male,star,B
1251,professional,male,star,D
11879,sports,male,star,B
17739,politics,male,star,D
13414,creator,female,star,B
6780,sports,male,star,B
14863,performer,male,star,C
2903,sports,female,star,C
13446,manager,female,star,C
3204,creator,male,star,C
25211,performer,female,star,D
36674,sports,male,star,C
21430,politics,male,star,D
39353,manager,male,star,D
14654,sports,male,star,D
4860,sports,female,star,B
22665,sports,male,star,D
45647,performer,female,star,C
18278,performer,male,star,C
43505,professional,female,star,E
13549,sports,male,star,B
24805,sports,male,star,B
34211,politics,female,star,D
39556,sports,female,star,B
15643,sports,male,star,D
43981,sports,male,star,D
17979,politics,male,star,C
35459,performer,female,star,C
37866,sports,male,star,B
19977,performer,male,star,D
25323,performer,male,star,C
1022,creator,female,star,C
14287,politics,male,star,E
38353,politics,male,star,C
14846,sports,female,star,B
38914,politics,male,star,D
24592,performer,female,star,C
30788,politics,female,star,E
27890,performer,male,star,C
1962,sports,male,star,B
13037,politics,male,star,C
27151,politics,male,star,D
4339,sports,female,star,C
10317,sports,male,star,B
41235,sports,female,star,B
3435,sports,male,star,C
40549,sports,male,star,B
10314,science,male,star,E
23687,performer,male,star,C
10762,sports,male,star,C
39588,sports,male,star,B
1950,professional,male,star,C
48291,performer,female,star,D
22670,politics,female,star,E
23939,politics,male,star,C
27329,creator,male,star,C
14119,science,female,star,E
13285,sports,male,star,B
42486,sports,male,star,B
46374,sports,male,star,B
36398,creator,male,star,D
38039,sports,male,star,C
44862,sports,male,star,B
44628,manager,male,star,C
5534,performer,female,star,C
1757,creator,male,star,E
20013,politics,male,star,D
15657,sports,male,star,B
29479,sports,male,star,B
6226,sports,female,star,C
29976,sports,male,star,B
8851,sports,female,star,C
18225,politics,female,star,C
48167,sports,male,star,B
47757,sports,male,star,B
35607,performer,male,star,C
22184,sports,male,star,B
38500,sports,female,star,C
22241,politics,female,star,D
19128,performer,male,star,C
8413,politics,male,star,D
45156,sports,male,star,B
2452,sports,male,star,B
39325,politics,male,star,C
41723,performer,female,star,B
22551,sports,male,star,B
23915,performer,male,star,C
128,performer,male,star,A
20750,performer,male,star,C
1974,politics,male,star,D
21287,sports,male,star,D
26088,creator,female,star,D
29630,sports,female,star,D
11374,sports,male,star,B
14510,sports,female,star,B
19051,creator,male,star,D
19019,sports,male,star,B
26923,sports,male,star,B
15727,sports,male,star,B
23630,sports,male,star,B
28540,performer,male,star,B
7181,performer,male,star,C
23695,sports,male,star,B
11568,creator,female,star,C
3634,creator,female,star,C
37433,sports,female,star,B
29311,performer,male,star,D
436,sports,male,star,C
26397,sports,male,star,B
23274,performer,male,star,C
19396,creator,female,star,C
23164,performer,male,star,A
603,performer,female,star,B
16868,sports,female,star,B
28460,performer,male,star,C
8018,performer,female,star,D
35038,sports,male,star,C
32793,performer,female,star,A
12974,creator,male,star,C
45772,creator,male,star,D
13646,politics,female,star,D
7605,politics,male,star,B
23460,performer,male,star,C
9745,performer,female,star,D
4913,sports,male,star,B
29611,sports,male,star,C
16935,politics,female,star,D
5588,sports,male,star,B
5886,creator,male,star,C
24507,manager,male,star,C
10346,sports,male,star,B
6553,performer,male,star,D
34269,performer,female,star,B
22761,politics,male,star,D
36385,sports,male,star,C
35762,performer,male,star,C
5662,creator,male,star,C
46031,manager,male,star,D
1335,sports,male,star,B
23159,sports,male,star,D
10172,sports,male,star,B
6492,sports,male,star,B
8603,creator,female,star,E
16106,sports,male,star,B
9747,performer,male,star,C
33927,sports,male,star,D
24411,politics,female,star,D
39387,creator,male,star,D
6349,creator,male,star,E
39738,sports,male,star,D
38325,sports,male,star,E
2408,performer,male,star,E
33193,sports,male,star,B
11797,sports,female,star,B
36647,manager,male,star,C
25466,performer,female,star,C
29028,sports,female,star,B
2622,creator,female,star,C
8712,sports,male,star,C
42707,sports,male,star,B
9933,performer,female,star,C
17117,science,female,star,D
40108,politics,male,star,C
7921,performer,male,star,C
34009,creator,male,star,E
35940,sports,male,star,C
32895,sports,male,star,B
24219,sports,male,star,B
11064,performer,male,star,C
28365,sports,male,star,B
46982,sports,male,star,B
21275,performer,male,star,B
43917,sports,female,star,B
30576,politics,male,star,C
44776,creator,male,star,D
38603,performer,female,star,E
21044,religious,male,star,E
38552,science,female,star,A
45427,sports,male,star,B
17196,sports,male,star,B
6006,politics,male,star,E
27143,creator,female,star,D
35720,creator,male,star,D
4597,creator,male,star,D
35442,performer,male,star,B
37630,performer,female,star,C
39529,creator,female,star,C
47168,sports,male,star,B
7294,sports,male,star,C
44024,sports,male,star,C
20517,sports,male,star,B
42368,sports,female,star,B
23794,performer,female,star,C
44749,performer,male,star,D
27758,sports,male,star,C
38579,sports,male,star,B
22666,sports,male,star,B
47335,sports,male,star,C
29285,sports,male,star,D
45100,sports,male,star,B
40229,creator,female,star,D
40955,manager,male,star,D
814,sports,male,star,C
31001,sports,male,star,B
30410,sports,female,star,B
3076,politics,male,star,E
35400,creator,female,star,C
40968,politics,female,star,C
11476,sports,male,star,B
31719,sports,male,star,B
21914,professional,male,star,B
38316,sports,male,star,C
10643,sports,male,star,C
38826,sports,male,star,B
43606,science,female,star,C
39619,sports,female,star,B
14876,sports,male,star,B
36226,creator,male,star,D
18819,sports,male,star,C
11777,performer,female,star,B
2715,performer,male,star,D
21302,sports,male,star,B
9782,performer,female,star,C
41978,performer,female,star,C
26883,politics,male,star,D
48121,sports,male,star,B
5189,sports,male,star,B
31390,performer,male,star,B
19749,sports,female,star,B
42128,sports,male,star,B
44979,sports,male,star,B
31028,sports,male,star,C
37849,sports,male,star,B
32790,creator,male,star,D
36621,sports,male,star,C
42391,performer,male,star,C
39546,creator,male,star,D
417,sports,male,star,B
38896,sports,male,star,C
9935,sports,male,star,B
26574,politics,male,star,D
38812,performer,female,star,B
32152,sports,male,star,B
37030,sports,male,star,C
44102,sports,male,star,C
11457,politics,male,star,D
10242,performer,male,star,D
17752,politics,male,star,D
38398,politics,male,star,D
46852,politics,male,star,E
